date,country_name,cluster_name,contributor_name,market,Camel,Camel - Grade,Camel Price,Camel Image,Cattle,Cattle - Grade,Cattle - Price,Cattle Image,Goat,Goat - Grade,Goat - Price,Goat Image,Sheep,Sheep - Grade,Sheep Price,Sheep Image,gps_latitude,gps_longitude,gps_altitude,_review_status
2022-03-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),41000,http://classic.ona.io/api/v1/files/25620998?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1647924280756.jpg,No,,,,No,,,,1.419143333,37.73174167,612.6,Accepted
2022-06-07,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),23000,http://classic.ona.io/api/v1/files/27075895?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1654584343388.jpg,No,,,,No,,,,1.41919,37.731745,602.4,Accepted
2022-05-17,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4000,http://classic.ona.io/api/v1/files/26601329?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652765181024.jpg,No,,,,1.419643333,37.73162667,605.6,Accepted
2022-06-21,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2900,http://classic.ona.io/api/v1/files/27364372?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655786525566.jpg,1.419546667,37.73164,596.5,Accepted
2022-04-26,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4200,http://classic.ona.io/api/v1/files/26323484?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650953158891.jpg,No,,,,1.419875,37.73148167,603.9,Accepted
2022-01-11,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2500,http://classic.ona.io/api/v1/files/24247649?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641880819267.jpg,No,,,,1.4193567,37.7317083,590,Accepted
2022-05-10,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3400,http://classic.ona.io/api/v1/files/26500726?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652161754312.jpg,No,,,,1.419358333,37.73164333,583.5,Accepted
2022-02-15,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3200,http://classic.ona.io/api/v1/files/24781381?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1644903833531.jpg,No,,,,1.4195039,37.7318709,590.8,Accepted
2022-03-08,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),68000,http://classic.ona.io/api/v1/files/25211263?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646718052868.jpg,No,,,,No,,,,No,,,,1.419458333,37.73140833,596.7,Accepted
2022-05-10,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2100,http://classic.ona.io/api/v1/files/26500783?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652161022530.jpg,No,,,,1.419576667,37.73164,595.3,Accepted
2022-04-19,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),62000,http://classic.ona.io/api/v1/files/26220109?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650352466798.jpg,No,,,,No,,,,No,,,,1.419343333,37.73089,601.3,Accepted
2022-05-24,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2500,http://classic.ona.io/api/v1/files/26742623?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1653371078496.jpg,1.41956,37.73144667,606.3,Accepted
2022-01-18,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),70000,http://classic.ona.io/api/v1/files/24348693?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1642489480615.jpg,No,,,,No,,,,No,,,,1.4191917,37.7311183,591.2,Accepted
2022-06-14,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),39000,http://classic.ona.io/api/v1/files/27219304?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655182875979.jpg,No,,,,No,,,,1.419265,37.7317,598.5,Accepted
2022-04-12,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),50000,http://classic.ona.io/api/v1/files/26111461?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649739747604.jpg,No,,,,No,,,,No,,,,1.419435,37.73096833,608.2,Accepted
2022-01-04,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),38000,http://classic.ona.io/api/v1/files/24159961?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641271602865.jpg,No,,,,No,,,,1.41906,37.7317067,568.8,Accepted
2022-04-12,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2400,http://classic.ona.io/api/v1/files/26111430?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649738513902.jpg,No,,,,1.419413333,37.73169667,598.1,Accepted
2022-02-01,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),24000,http://classic.ona.io/api/v1/files/24598302?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1643691585903.jpg,No,,,,No,,,,1.4192314,37.7316076,600.5,Accepted
2022-01-25,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),61000,http://classic.ona.io/api/v1/files/24479113?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1643090958300.jpg,No,,,,No,,,,No,,,,1.4193383,37.730825,608.2332929,Accepted
2022-05-10,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4200,http://classic.ona.io/api/v1/files/26500782?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652160872847.jpg,No,,,,1.419663333,37.73164,595.2,Accepted
2022-03-01,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),49000,http://classic.ona.io/api/v1/files/25037267?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646112306047.jpg,No,,,,No,,,,1.41909,37.73150833,603.6,Accepted
2022-02-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),51000,http://classic.ona.io/api/v1/files/24861706?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1645507314940.jpg,No,,,,No,,,,1.419166667,37.731645,593.3,Accepted
2022-05-31,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),15000,http://classic.ona.io/api/v1/files/26919821?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1653971052714.jpg,No,,,,No,,,,1.419096667,37.73153167,604.1,Accepted
2022-05-10,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2900,http://classic.ona.io/api/v1/files/26500728?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652161910158.jpg,1.419306667,37.73161,601.5,Accepted
2022-05-10,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),9000,http://classic.ona.io/api/v1/files/26500771?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652159594686.jpg,No,,,,No,,,,1.419125,37.73172333,596.6,Accepted
2022-02-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2300,http://classic.ona.io/api/v1/files/24861723?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1645508518692.jpg,1.419551667,37.73165333,607.1,Accepted
2022-04-19,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2300,http://classic.ona.io/api/v1/files/26220027?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650351604315.jpg,No,,,,1.419795,37.73151333,583.4,Accepted
2022-01-25,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),36000,http://classic.ona.io/api/v1/files/24479080?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1643088045240.jpg,No,,,,No,,,,1.4189932,37.7316961,595.9481795,Accepted
2022-05-31,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3600,http://classic.ona.io/api/v1/files/26920520?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1653973791648.jpg,No,,,,1.4197,37.73173333,606.3,Accepted
2022-04-05,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),51000,http://classic.ona.io/api/v1/files/25977879?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649164331435.jpg,No,,,,No,,,,No,,,,1.41937,37.73132167,601.1,Accepted
2022-04-05,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),53000,http://classic.ona.io/api/v1/files/25977862?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649163903580.jpg,No,,,,No,,,,1.419396667,37.73188,600.9,Accepted
2022-01-11,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),25000,http://classic.ona.io/api/v1/files/24247620?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641879148311.jpg,No,,,,No,,,,1.4192638,37.7317768,585.8,Accepted
2022-05-24,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),44000,http://classic.ona.io/api/v1/files/26742645?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1653371785888.jpg,No,,,,No,,,,No,,,,1.419511667,37.73095333,605.4,Accepted
2022-06-28,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2300,http://classic.ona.io/api/v1/files/27597434?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1656390762643.jpg,1.41966,37.73169333,582.4,Accepted
2022-04-26,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3600,http://classic.ona.io/api/v1/files/26323460?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650952973655.jpg,No,,,,1.419681667,37.73138,603.8,Accepted
2022-01-04,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),61000,http://classic.ona.io/api/v1/files/24159975?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641275143626.jpg,No,,,,No,,,,No,,,,1.419465,37.7308367,589.8,Accepted
2022-01-04,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2700,http://classic.ona.io/api/v1/files/24159970?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641274522688.jpg,1.4193467,37.7316817,582.3,Accepted
2022-05-03,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),1900,http://classic.ona.io/api/v1/files/26418936?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1651550066139.jpg,1.419596667,37.73173167,616.7,Accepted
2022-06-21,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4900,http://classic.ona.io/api/v1/files/27364354?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655783453359.jpg,No,,,,1.419458333,37.73156333,605,Accepted
2022-03-08,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),39000,http://classic.ona.io/api/v1/files/25211250?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646716453663.jpg,No,,,,No,,,,1.419136667,37.73167,590,Accepted
2022-01-18,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2000,http://classic.ona.io/api/v1/files/24348673?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1642488338349.jpg,No,,,,1.4194229,37.731659,589.2,Accepted
2022-04-05,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),53000,http://classic.ona.io/api/v1/files/25977878?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649164247982.jpg,No,,,,No,,,,No,,,,1.419336667,37.73147,601.1,Accepted
2022-02-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),4300,http://classic.ona.io/api/v1/files/24861726?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1645508770117.jpg,1.419486667,37.73167333,606.9,Accepted
2022-01-04,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),56000,http://classic.ona.io/api/v1/files/24159976?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641275173339.jpg,No,,,,No,,,,No,,,,1.4193891,37.7307052,589.2,Accepted
2022-03-08,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3500,http://classic.ona.io/api/v1/files/25211259?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646717495249.jpg,No,,,,1.419588333,37.73154667,593,Accepted
2022-03-08,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4300,http://classic.ona.io/api/v1/files/25211261?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646717685595.jpg,No,,,,1.419578333,37.73148167,596.5,Accepted
2022-05-24,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2100,http://classic.ona.io/api/v1/files/26742639?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1653371514250.jpg,1.419563333,37.731585,606.1,Accepted
2022-04-05,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4000,http://classic.ona.io/api/v1/files/25977746?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649163422252.jpg,No,,,,1.419785,37.73157667,600.4,Accepted
2022-05-03,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),1650,http://classic.ona.io/api/v1/files/26418944?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1651550779075.jpg,1.419633333,37.73165333,608.1,Accepted
2022-03-15,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2300,http://classic.ona.io/api/v1/files/25410830?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1647328104029.jpg,1.4196994,37.7316791,590.4,Accepted
2022-05-03,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),15000,http://classic.ona.io/api/v1/files/26418949?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1651551255868.jpg,No,,,,No,,,,1.419185,37.731565,593.8,Accepted
2022-01-11,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4000,http://classic.ona.io/api/v1/files/24247660?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641881248196.jpg,No,,,,1.419755,37.73146,585.8,Accepted
2022-01-11,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4500,http://classic.ona.io/api/v1/files/24247664?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641881368612.jpg,No,,,,1.4197514,37.7316336,585.2,Accepted
2022-06-28,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),3000,http://classic.ona.io/api/v1/files/27597418?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1656390195395.jpg,1.41977,37.73157667,588.1,Accepted
2022-04-19,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2100,http://classic.ona.io/api/v1/files/26219999?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650350746036.jpg,1.41972,37.73154833,603.7,Accepted
2022-01-04,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),6500,http://classic.ona.io/api/v1/files/24159973?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641274820400.jpg,No,,,,1.4195311,37.7315165,583.5,Accepted
2022-04-12,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2500,http://classic.ona.io/api/v1/files/26111440?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649738868870.jpg,1.419591667,37.73163167,605,Accepted
2022-01-04,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2500,http://classic.ona.io/api/v1/files/24159969?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641274468214.jpg,1.4193478,37.7316761,582.3,Accepted
2022-05-31,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4500,http://classic.ona.io/api/v1/files/26920528?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1653974157166.jpg,No,,,,1.419653333,37.73155167,586,Accepted
2022-03-15,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4500,http://classic.ona.io/api/v1/files/25410835?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1647328491465.jpg,No,,,,1.4195676,37.7317862,590.6,Accepted
2022-04-26,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),1400,http://classic.ona.io/api/v1/files/26323499?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650953457788.jpg,1.419643333,37.73162167,604.1,Accepted
2022-05-17,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3000,http://classic.ona.io/api/v1/files/26601331?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652765260329.jpg,No,,,,1.419711667,37.73162833,605.7,Accepted
2022-04-26,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),20000,http://classic.ona.io/api/v1/files/26323449?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650952415235.jpg,No,,,,No,,,,No,,,,1.419173333,37.73089,608.2,Accepted
2022-06-28,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),5200,http://classic.ona.io/api/v1/files/27597392?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1656388893899.jpg,No,,,,1.419765,37.73156167,598.9,Accepted
2022-06-28,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),13000,http://classic.ona.io/api/v1/files/27597351?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1656387955850.jpg,No,,,,No,,,,1.419116667,37.731565,596.5,Accepted
2022-04-12,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2000,http://classic.ona.io/api/v1/files/26111418?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649737941725.jpg,No,,,,1.419861667,37.73144,617.2,Accepted
2022-04-26,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2500,http://classic.ona.io/api/v1/files/26323458?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650952894089.jpg,No,,,,1.419668333,37.73117833,603.5,Accepted
2022-04-05,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),20000,http://classic.ona.io/api/v1/files/25977876?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649164171969.jpg,No,,,,No,,,,1.419336667,37.73190167,601.2,Accepted
2022-06-21,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2100,http://classic.ona.io/api/v1/files/27364376?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655786681598.jpg,1.41958,37.73171833,596.4,Accepted
2022-05-10,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2300,http://classic.ona.io/api/v1/files/26500729?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652161974495.jpg,1.419295,37.73165167,601.5,Accepted
2022-01-11,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),55000,http://classic.ona.io/api/v1/files/24247630?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641880223193.jpg,No,,,,No,,,,No,,,,1.4193234,37.7311692,585.1,Accepted
2022-01-11,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),1600,http://classic.ona.io/api/v1/files/24247688?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641882624554.jpg,No,,,,1.4196917,37.7316133,584.2,Accepted
2022-03-01,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2300,http://classic.ona.io/api/v1/files/25037279?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646113547513.jpg,1.419716667,37.731715,607.3,Accepted
2022-05-10,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),21000,http://classic.ona.io/api/v1/files/26500769?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652159499293.jpg,No,,,,No,,,,1.419195,37.731805,596.5,Accepted
2022-06-28,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),3300,http://classic.ona.io/api/v1/files/27597410?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1656389935053.jpg,1.419331667,37.73167667,593.9,Accepted
2022-02-01,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3200,http://classic.ona.io/api/v1/files/24598306?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1643692185504.jpg,No,,,,1.4193867,37.7317933,600.8,Accepted
2022-05-17,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),60000,http://classic.ona.io/api/v1/files/26601321?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652762754640.jpg,No,,,,No,,,,No,,,,1.41949,37.73143833,593.3,Accepted
2022-05-03,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2400,http://classic.ona.io/api/v1/files/26418928?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1651549665509.jpg,No,,,,1.419576667,37.731305,617.6,Accepted
2022-05-03,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2000,http://classic.ona.io/api/v1/files/26418925?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1651549582511.jpg,No,,,,1.419515,37.73103333,617.2,Accepted
